id,name,alias,is_closed,review_count,price,rating,transactions,latitude,longitude,geometry,index_right,boro_code,boro_name,county_fip,ntacode,ntaname,shape_area,shape_leng,catlist
ywxAj7uXxADkHRPxZ4rL5Q,Cafecito To Go,cafecito-to-go-new-york,False,5,,5.0,[],40.69789,-73.99296,POINT (-73.99296 40.69789),125,3.0,Brooklyn,047,BK09,Brooklyn Heights-Cobble Hill,9983620.46912,14264.786528,"['coffee', 'cuban', 'sandwiches']"
iasVVMV9BGZy8LLNPpNVfA,Joe Coffee Company,joe-coffee-company-brooklyn-2,False,46,$,3.5,[],40.6986734,-73.9943579,POINT (-73.9943579 40.6986734),125,3.0,Brooklyn,047,BK09,Brooklyn Heights-Cobble Hill,9983620.46912,14264.786528,['coffee']
Y-GHuIjEF1gZgcGAF5tq8Q,Juice Press,juice-press-brooklyn-heights,False,19,$$,2.5,"['pickup', 'delivery']",40.6945796030344,-73.99449710462741,POINT (-73.99449710462741 40.6945796030344),125,3.0,Brooklyn,047,BK09,Brooklyn Heights-Cobble Hill,9983620.46912,14264.786528,"['coffee', 'juicebars', 'organic_stores']"
yCF2a0qSCJqxGUdZcUilHw,Le Pain Quotidien,le-pain-quotidien-brooklyn-7,False,171,$$,2.5,"['pickup', 'delivery']",40.69510069703271,-73.994542658329,POINT (-73.994542658329 40.69510069703271),125,3.0,Brooklyn,047,BK09,Brooklyn Heights-Cobble Hill,9983620.46912,14264.786528,"['bakeries', 'breakfast_brunch', 'coffee']"
UyllFnrSaldh-FMrcQQbOg,Alice's Tea Cup To Go,alices-tea-cup-to-go-brooklyn,False,15,,3.5,[],40.70037,-73.99331,POINT (-73.99330999999999 40.70037),125,3.0,Brooklyn,047,BK09,Brooklyn Heights-Cobble Hill,9983620.46912,14264.786528,"['bakeries', 'coffee', 'desserts']"
GTGdP7mBeqOUfvuI8TMzeA,Mama Jo's Breakfast Cart,mama-jos-breakfast-cart-new-york-2,False,38,$,4.5,[],40.755494,-73.975581708004,POINT (-73.975581708004 40.755494),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['breakfast_brunch', 'coffee', 'foodtrucks']"
j1S3NUrkB3BVT49n_e76NQ,Best Bagel & Coffee,best-bagel-and-coffee-new-york,False,3310,$,4.5,[],40.7522683,-73.99108609999998,POINT (-73.99108609999998 40.7522683),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['bagels', 'breakfast_brunch', 'coffee']"
MKYhiSeXjahxh9O4Gqnimw,Grace Street,grace-street-new-york,False,2481,$$,4.0,"['pickup', 'delivery']",40.7478576793883,-73.9865590631962,POINT (-73.9865590631962 40.7478576793883),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['coffee', 'desserts', 'shavedice']"
sSQ3dtC8nbfeT6srFiiIlA,Stumptown Coffee Roasters,stumptown-coffee-roasters-new-york,False,1401,$$,4.5,[],40.7456663381275,-73.9880916348562,POINT (-73.9880916348562 40.7456663381275),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['coffee', 'coffeeroasteries']"
Ry04HQ6kNsF1RYTjINDaYw,Blank Slate Coffee + Kitchen,blank-slate-coffee-kitchen-new-york-3,False,624,$$,4.0,"['pickup', 'delivery']",40.7453293,-73.98452569999998,POINT (-73.98452569999998 40.7453293),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['breakfast_brunch', 'coffee']"
j5sBqXdeDsvkK-Ryh7w2VQ,Besfren,besfren-new-york,False,776,$$,4.0,"['pickup', 'delivery']",40.746963,-73.98533,POINT (-73.98533 40.746963),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['cakeshop', 'coffee', 'icecream']"
S-619sO8qSxQcis0DBHvNw,Cafe Hanamizuki,cafe-hanamizuki-new-york,False,541,$$,4.0,"['pickup', 'delivery']",40.7474471,-73.9915989,POINT (-73.9915989 40.7474471),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['cafes', 'coffee', 'japanese']"
N4Pss0mR4ygDOoSRpM2FQA,Culture Espresso,culture-espresso-new-york,False,930,$$,4.0,"['pickup', 'delivery']",40.7521922375529,-73.985756306206,POINT (-73.985756306206 40.7521922375529),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,['coffee']
SLrIiJMqIOdN5KNYpinINQ,Paris Baguette,paris-baguette-new-york-2,False,699,$$,4.0,[],40.74738,-73.98626999999998,POINT (-73.98626999999998 40.74738),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['bakeries', 'cakeshop', 'coffee']"
OoKFeOTy9eJTrZ5KyNX0Mg,Spot Dessert Bar,spot-dessert-bar-new-york-3,False,720,$$,4.0,"['delivery', 'pickup']",40.74761,-73.98631,POINT (-73.98631 40.74761),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['coffee', 'desserts', 'tapas']"
LzxMKnP0Zf5XoRC1VInCZg,Sweet Churros,sweet-churros-new-york-2,False,435,$,4.0,"['delivery', 'pickup']",40.747737,-73.986212,POINT (-73.98621199999999 40.747737),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['coffee', 'desserts', 'icecream']"
h881bFbXCIZdI99-mPOoyA,Cup & Cup,cup-and-cup-new-york,False,336,$,4.0,"['delivery', 'pickup']",40.746245,-73.98484599999998,POINT (-73.98484599999998 40.746245),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['asianfusion', 'coffee', 'korean']"
UuCci7d95CAYSSvWbB30-g,Luna Coffee Shop,luna-coffee-shop-new-york,False,238,$,4.5,[],40.7472447706144,-73.9909873902798,POINT (-73.9909873902798 40.7472447706144),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,['coffee']
Yx6xDJBEmC8oTAmIEzDRag,Tous Les Jours,tous-les-jours-new-york-4,False,761,$,3.5,"['delivery', 'pickup']",40.7479385,-73.98701170000002,POINT (-73.98701170000002 40.7479385),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['bakeries', 'coffee', 'desserts']"
m4xMS2SyPJjUJJqPwv2Jig,Felix Roasting Co,felix-roasting-co-new-york-3,False,170,,4.5,[],40.74497,-73.98312,POINT (-73.98312 40.74497),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,['coffee']
tw9BPuTEyF0TxjTYJcIavg,Krispy Kreme,krispy-kreme-new-york-4,False,278,$,4.0,"['pickup', 'delivery']",40.7499255997679,-73.992213328836,POINT (-73.992213328836 40.7499255997679),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['coffee', 'donuts']"
2l0dBpaoPVQ1JwD7CaQu-w,Madman Espresso,madman-espresso-new-york-4,False,273,$$,4.0,"['pickup', 'delivery']",40.7520356305538,-73.991293900852,POINT (-73.991293900852 40.7520356305538),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['bakeries', 'coffee']"
7Ksn_bVJ3O2mWXRGMKpzTw,King's Street Coffee,kings-street-coffee-new-york,False,98,$$,4.5,[],40.74783,-73.99068,POINT (-73.99068 40.74783),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,['coffee']
yTyqDCF5fB2nLVcSXEHMQg,Made by Pauline,made-by-pauline-new-york-2,False,102,$$,4.5,[],40.750802,-73.98948399999998,POINT (-73.98948399999998 40.750802),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['coffee', 'macarons']"
FkxRk1CUEhgBWRzFadkAaQ,Paper Coffee,paper-coffee-new-york,False,96,$$,4.5,[],40.7463281632382,-73.9896308128189,POINT (-73.9896308128189 40.7463281632382),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,['coffee']
rDaFCFuZ4jc3JMadrDGYbA,Ramini Espresso Bar & Cafe,ramini-espresso-bar-and-cafe-new-york,False,178,$,4.5,[],40.7536963373423,-73.9910175651312,POINT (-73.9910175651312 40.7536963373423),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['cafes', 'coffee']"
0gHKcrQlEuDUsCr3YuWSDA,Idea Coffee,idea-coffee-new-york-2,False,156,$,4.0,[],40.7447397966722,-73.9872599999805,POINT (-73.98725999998049 40.7447397966722),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['coffee', 'juicebars', 'salad']"
3-4GEQCrjj0eDfzaKd1oGQ,Blank Slate Tea,blank-slate-tea-new-york,False,122,$$,4.0,"['pickup', 'delivery']",40.74537,-73.98453,POINT (-73.98453000000001 40.74537),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['cafes', 'coffee', 'tea']"
YGUzlo20oCGAnYnvg1b6Kg,Blue Bottle Coffee,blue-bottle-coffee-new-york-6,False,266,$$,4.0,[],40.7530635290641,-73.984223271164,POINT (-73.984223271164 40.7530635290641),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,['coffee']
97zuXSmmdJw5mE1HVB5JaQ,Paris Baguette,paris-baguette-new-york-4,False,338,$$,4.0,[],40.75493,-73.98754,POINT (-73.98754 40.75493),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['bakeries', 'cakeshop', 'coffee']"
i6COBjxehtVwsbMIafi0dw,Caffe Marchio,caffe-marchio-new-york-2,False,61,$$,4.5,[],40.744939,-73.984215,POINT (-73.98421500000001 40.744939),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['cafes', 'coffee', 'desserts']"
-JvJHpqzgX-nHD53myR01g,Café Grumpy,café-grumpy-new-york-4,False,246,$$,4.0,[],40.7541886,-73.9887429,POINT (-73.98874290000001 40.7541886),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,['coffee']
d9b91ZUbwaD4FQmlfSecpQ,Café M,café-m-new-york-2,False,156,$$,3.5,[],40.747094,-73.985284,POINT (-73.98528399999999 40.747094),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['bakeries', 'coffee', 'desserts']"
lLjfdSeJKTTUYx2e9P5O-w,Culture 36,culture-36-new-york-2,False,132,$$,4.0,[],40.753192,-73.991264,POINT (-73.991264 40.753192),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,['coffee']
FKjAriOhhGZJSlkqrk8zWg,I’Milky 沐白,i-milky-沐白-new-york,False,88,$,4.5,[],40.75134129999999,-73.9864468,POINT (-73.9864468 40.75134129999999),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['bubbletea', 'coffee', 'taiwanese']"
sFfo0HwbH_Gs2Xg_-r8JSA,La Colombe Coffee,la-colombe-coffee-new-york-8,False,159,$$,4.0,[],40.7536152785214,-73.985310967853,POINT (-73.985310967853 40.7536152785214),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,['coffee']
VB0iSLuIAWpJZM5QYuvmbQ,Browns Bagels,browns-bagels-new-york,False,183,$$,3.5,"['pickup', 'delivery']",40.748299,-73.990655,POINT (-73.990655 40.748299),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['bagels', 'coffee', 'sandwiches']"
iYsywuhlG7VJFdgdMqgV3w,Kung Fu Tea,kung-fu-tea-new-york-18,False,170,$,3.5,"['pickup', 'delivery']",40.7477882966671,-73.986274046627,POINT (-73.986274046627 40.7477882966671),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['bubbletea', 'coffee', 'juicebars']"
qikiQkcPe40utb7uKDJMHQ,Cafe Zaiya,cafe-zaiya-new-york-10,False,174,$,3.5,[],40.7537290614827,-73.98494016554571,POINT (-73.98494016554571 40.7537290614827),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['coffee', 'desserts', 'japanese']"
_0VARjCkDlSPfzCA5nAo0Q,Den Social Cafe,den-social-cafe-new-york,False,27,,5.0,[],40.75093,-73.98624000000002,POINT (-73.98624000000002 40.75093),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,['coffee']
C5FjMo4xkZAEpCQXhNVCmw,Korean Red Ginseng,korean-red-ginseng-new-york-2,False,47,$$,4.0,[],40.7468929,-73.9851941,POINT (-73.9851941 40.7468929),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,['coffee']
Rzy11s1jgL1brCStryE1Pg,New York Sweets,new-york-sweets-new-york,False,43,,4.5,[],40.75163,-73.98402,POINT (-73.98402 40.75163),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['bakeries', 'coffee', 'desserts']"
FKfi1oGLTUpUSS9pokXdTA,Matto Espresso,matto-espresso-new-york-13,False,28,$,4.5,[],40.74654,-73.99303,POINT (-73.99303 40.74654),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,['coffee']
CP5uo6PaoStDTYgr6d1IDA,Pret A Manger,pret-a-manger-new-york-5,False,167,$,3.5,[],40.7543,-73.98179,POINT (-73.98179 40.7543),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['breakfast_brunch', 'coffee', 'sandwiches']"
IuHCNMhoUoxLY-TqsZbhzA,Macao Imperial Tea,macao-imperial-tea-new-york-2,False,58,$,4.0,"['pickup', 'delivery']",40.74766,-73.98642,POINT (-73.98642 40.74766),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['bubbletea', 'coffee', 'juicebars']"
BcrwqgqpPeaRmcN1VJ7ITA,Starbucks,starbucks-new-york-308,False,112,$$,3.5,[],40.744169,-73.983712,POINT (-73.983712 40.744169),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,['coffee']
S1A-3f6i2Y5R6BBBnKDfwQ,Optimistic Cafe,optimistic-cafe-new-york,False,51,$,4.5,[],40.7550302987478,-73.9906900003552,POINT (-73.9906900003552 40.7550302987478),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,['coffee']
FzMyUzFd7KRr-TYlWAsG7g,Matto Espresso,matto-espresso-new-york-3,False,42,$,4.5,"['pickup', 'delivery']",40.75369,-73.99136,POINT (-73.99136 40.75369),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,['coffee']
YsApw7WRybSGLowqLIHHKA,Softbite,softbite-new-york,False,75,,3.5,['pickup'],40.7465651,-73.98815819077271,POINT (-73.98815819077271 40.7465651),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['coffee', 'desserts', 'icecream']"
wkrDUXKl8UHWeqacYiq53w,Pret A Manger,pret-a-manger-new-york-28,False,75,$,3.5,[],40.746169764692,-73.982346800961,POINT (-73.982346800961 40.746169764692),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['breakfast_brunch', 'coffee', 'sandwiches']"
s0A9VCZLpwjHaKX3R7E1jA,Pret A Manger,pret-a-manger-new-york-53,False,75,$,3.5,[],40.748102,-73.993083,POINT (-73.993083 40.748102),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['breakfast_brunch', 'coffee', 'sandwiches']"
0beIplJQlG3_E8A8rsHTyg,CoCo Fresh Tea & Juice,coco-fresh-tea-and-juice-new-york-12,False,148,$,3.5,"['pickup', 'delivery']",40.75263,-73.98719,POINT (-73.98719 40.75263),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['bubbletea', 'coffee', 'juicebars']"
02mNOAlJEyPG-3zgHBgWoQ,Gregorys Coffee,gregorys-coffee-new-york-20,False,126,$$,3.5,"['pickup', 'delivery']",40.7536813198123,-73.99227017237429,POINT (-73.99227017237429 40.7536813198123),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,['coffee']
OtY9Dbo6Lmh30Qzt4XyZCA,Matto Espresso,matto-espresso-new-york-16,False,72,$,4.5,"['pickup', 'delivery']",40.75606629999999,-73.9799401,POINT (-73.97994009999999 40.75606629999999),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,['coffee']
EWE1XzS_ng8abdHtEpA0cQ,Caffe Bene,caffe-bene-new-york-37,False,453,$,2.5,"['pickup', 'delivery']",40.748237,-73.98732199999998,POINT (-73.98732199999998 40.748237),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['breakfast_brunch', 'coffee', 'sandwiches']"
40Zhd8HA_8WuIu1ZcyfwBQ,Breads Bakery,breads-bakery-new-york-13,False,50,$,4.0,[],40.7545670741864,-73.9839498,POINT (-73.9839498 40.7545670741864),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['bakeries', 'coffee', 'sandwiches']"
xFefCWC6Ng1OHBMXHzbfrQ,LÜLÜ COFFEE CO,lülü-coffee-co-new-york-23,False,99,$,5.0,"['pickup', 'delivery']",40.747277,-73.9893112,POINT (-73.9893112 40.747277),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['bakeries', 'coffee', 'desserts']"
tpPd77hwFlci6jT2E-0VfA,Corvo Coffee,corvo-coffee-new-york-4,False,48,$,4.0,[],40.755094749773505,-73.9908599999986,POINT (-73.99085999999861 40.75509474977351),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['bagels', 'coffee']"
wQ0JmNOhtH5s2V3MjcRnfQ,Krispy Kreme,krispy-kreme-new-york-6,False,29,,4.5,[],40.751491,-73.986199,POINT (-73.986199 40.751491),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['coffee', 'donuts']"
u768cfsaa2mm5wP9XnSO2g,Pret A Manger,pret-a-manger-new-york-69,False,77,$,3.5,[],40.751229,-73.992226,POINT (-73.992226 40.751229),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['breakfast_brunch', 'coffee', 'sandwiches']"
JAHAi7ll1YtN4wKFMdGawg,Gregorys Coffee,gregorys-coffee-new-york-5,False,321,$$,4.0,"['pickup', 'delivery']",40.747743,-73.989087,POINT (-73.989087 40.747743),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,['coffee']
tlXKNDgLJoGoiQ1WLesL9Q,Möge Tee - Fifth Ave,möge-tee-fifth-ave-new-york-2,False,21,$,4.0,"['pickup', 'delivery']",40.74555,-73.986352,POINT (-73.986352 40.74555),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['bubbletea', 'coffee']"
bJd5TR3fLuDLGDa1Dnfs1A,Pret A Manger,pret-a-manger-new-york-62,False,52,$,3.5,[],40.748599,-73.98921800000002,POINT (-73.98921800000002 40.748599),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['breakfast_brunch', 'coffee', 'sandwiches']"
8O3tKwRgrNcXyvf_S8M2yQ,Gotan - Midtown,gotan-midtown-new-york-2,False,468,$$,4.0,"['pickup', 'delivery']",40.75633010000001,-73.98033170000002,POINT (-73.98033170000002 40.75633010000001),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['breakfast_brunch', 'cafes', 'coffee']"
-__YENukvtf_chmLOUba2w,Pret A Manger,pret-a-manger-new-york-39,False,52,$,4.0,[],40.756252,-73.98204,POINT (-73.98204 40.756252),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['breakfast_brunch', 'coffee', 'sandwiches']"
Kfwpnk9RonrZWj58dTNAZQ,Pret A Manger,pret-a-manger-new-york-70,False,68,$,3.5,"['pickup', 'delivery']",40.753989,-73.984976,POINT (-73.984976 40.753989),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['breakfast_brunch', 'coffee', 'sandwiches']"
EGjA37WdNntmKRmYGRZ1WQ,TBaar,tbaar-new-york-12,False,16,$,4.5,"['pickup', 'delivery']",40.7503,-73.98525,POINT (-73.98524999999999 40.7503),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['bubbletea', 'coffee', 'juicebars']"
M7CAyV63URpEKr4ShhsSJA,JOE & THE JUICE,joe-and-the-juice-new-york-5,False,159,$$,3.0,"['pickup', 'delivery']",40.754825,-73.982846,POINT (-73.982846 40.754825),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['coffee', 'juicebars', 'sandwiches']"
GdomoHz5DwkS54hISKZZeQ,Matto Espresso,matto-espresso-new-york-21,False,12,,5.0,[],40.75153,-73.98379,POINT (-73.98379 40.75153),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['bakeries', 'coffee', 'desserts']"
jj9BgHf4P5EniTDSfvyclQ,Starbucks,starbucks-new-york-335,False,71,$$,3.0,[],40.7489882558304,-73.99236373,POINT (-73.99236372999999 40.7489882558304),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,['coffee']
YmmPh82J50V41fOfalR0sA,Pret A Manger,pret-a-manger-new-york-11,False,67,$,3.5,[],40.754104,-73.98886800000002,POINT (-73.98886800000002 40.754104),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['breakfast_brunch', 'coffee', 'sandwiches']"
8M-V3CdbywU1pXIhaROIoQ,Gregorys Coffee,gregorys-coffee-new-york-36,False,7,,5.0,"['pickup', 'delivery']",40.74503,-73.99165,POINT (-73.99165000000001 40.74503),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['bakeries', 'coffee']"
cpgRcPqnEqM7W6ni95oqWg,Kaffe 1668,kaffe-1668-new-york-4,False,32,$$,4.0,[],40.7552287,-73.9801437,POINT (-73.9801437 40.7552287),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['breakfast_brunch', 'coffee', 'juicebars']"
uo95mBuMeEkCqF12KnQiGw,Gregorys Coffee,gregorys-coffee-new-york-2,False,331,$$,4.0,"['pickup', 'delivery']",40.7558601,-73.98285990000002,POINT (-73.98285990000002 40.7558601),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['bakeries', 'coffee']"
v7ZkDFgrZ6jFIFKZZPNMkw,Pret A Manger,pret-a-manger-new-york-66,False,12,$$,4.5,[],40.748169,-73.993195,POINT (-73.993195 40.748169),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['coffee', 'sandwiches']"
awAViLtjfsAhP4xXR05iTA,Starbucks,starbucks-new-york-451,False,36,$$,3.5,[],40.749181,-73.99060300000002,POINT (-73.99060300000002 40.749181),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,['coffee']
8wQQh-q6YBecqQc4HLm-iQ,Pret A Manger,pret-a-manger-new-york-26,False,43,$,3.5,[],40.752311,-73.98557199999998,POINT (-73.98557199999998 40.752311),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['breakfast_brunch', 'coffee', 'sandwiches']"
_FwUSTdbmZEMF4Xld29SgA,Bluestone Lane,bluestone-lane-new-york-17,False,136,$$,4.5,[],40.75257,-73.98789000000002,POINT (-73.98789000000002 40.75257),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['breakfast_brunch', 'coffee', 'gluten_free']"
ZDig3Cu-e90tGMIClb3xeg,Dunkin',dunkin-new-york-166,False,48,$,3.0,['delivery'],40.74671,-73.98605,POINT (-73.98605000000001 40.74671),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['coffee', 'donuts']"
gPKHZpX6sfTslBQfDgvCVg,Starbucks,starbucks-new-york-119,False,44,$$,3.0,[],40.7449852,-73.98682600000002,POINT (-73.98682600000002 40.7449852),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,['coffee']
0IOMQtfS3T9O8HZGBLqcIQ,Starbucks,starbucks-new-york-144,False,128,$$,2.5,[],40.752687,-73.992859,POINT (-73.992859 40.752687),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,['coffee']
ptxooaAssq6m15RTV7kPdg,Starbucks,starbucks-new-york-535,False,96,$$,2.5,[],40.7484799,-73.98510999999998,POINT (-73.98510999999998 40.7484799),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,['coffee']
ZJBXwHmWFkrB4gd3447KuQ,Starbucks,starbucks-new-york-204,False,129,$$,2.5,[],40.755344,-73.990935,POINT (-73.99093499999999 40.755344),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,['coffee']
Cj-dQiRCayppFl3gTtAA8g,Le Pain Quotidien,le-pain-quotidien-new-york-159,False,519,$$,3.0,"['pickup', 'delivery']",40.753156,-73.984576,POINT (-73.984576 40.753156),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['bakeries', 'breakfast_brunch', 'coffee']"
4RRaroFBdXjQTS_1_7FDsg,Gregorys Coffee,gregorys-coffee-new-york-12,False,121,$$,4.0,"['pickup', 'delivery']",40.7467398,-73.9829561,POINT (-73.9829561 40.7467398),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['bakeries', 'coffee']"
pvZU_8zV5SwauKXhD7NshA,Pret A Manger,pret-a-manger-new-york-37,False,31,$$,3.5,[],40.75332,-73.98698,POINT (-73.98698 40.75332),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['breakfast_brunch', 'coffee', 'sandwiches']"
XJkXScoRoEchNKaOiZj-Qw,Ninth Street Espresso,ninth-street-espresso-new-york-10,False,9,$$,4.0,[],40.74844,-73.9937099,POINT (-73.9937099 40.74844),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,['coffee']
BgOtbs4T6HJjsbbe3kOurQ,Bluestone Lane,bluestone-lane-new-york-5,False,207,$,4.0,"['pickup', 'delivery']",40.7554697806612,-73.983193,POINT (-73.983193 40.7554697806612),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['breakfast_brunch', 'coffee', 'gluten_free']"
n0MKLSfPWiDCvQsRFAt8HA,NINO'S COFFEE & GRILL,ninos-coffee-and-grill-new-york,False,10,,4.5,[],40.75614,-73.98316,POINT (-73.98316 40.75614),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['bagels', 'breakfast_brunch', 'coffee']"
O3oe-tQYmbM6hG6fi5JMSw,The Cibo,the-cibo-new-york,False,34,$$,3.0,"['pickup', 'delivery']",40.75126,-73.98403,POINT (-73.98403 40.75126),83,1.0,Manhattan,061,MN17,Midtown-Midtown South,30191534.3742,27032.7002237,"['coffee', 'delis', 'juicebars']"
