,id,name,alias,is_closed,categories,review_count,price,rating,transactions,latitude,longitude
1007,AiOb7w3Z9jS8XJdamgbU_A,McDonald's,mcdonalds-new-york-105,False,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",91,$,2.0,['delivery'],40.737016,-73.9906
1008,EltUms3sM6wvi5EJYo74Ew,PROOF Coffee Roasters,proof-coffee-roasters-new-york-7,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'desserts', 'title': 'Desserts'}]",8,,5.0,[],40.73995,-73.98538
1009,knR68q05QF1NjJ7WMyqhfg,Smile To Go,smile-to-go-new-york-8,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",43,$$,3.5,"['pickup', 'delivery']",40.74003,-73.984209
1010,43WQ7zr54WL3yfT5KTlNBQ,Three Jewels Cafe,three-jewels-cafe-new-york-2,False,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",14,$,4.0,[],40.72624,-73.99119
1011,nNaLeZ6jyC7jomLDhqVDqQ,Starbucks,starbucks-new-york-386,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",49,$$,3.0,[],40.727629,-74.007488
1012,tlXKNDgLJoGoiQ1WLesL9Q,Möge Tee - Fifth Ave,möge-tee-fifth-ave-new-york-2,False,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",21,$,4.0,"['pickup', 'delivery']",40.74555,-73.986352
1013,bJd5TR3fLuDLGDa1Dnfs1A,Pret A Manger,pret-a-manger-new-york-62,False,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",52,$,3.5,[],40.748599,-73.989218
1014,PpuKf6U0zWnhI_nxLwu_sw,Starbucks,starbucks-new-york-377,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",60,$$,2.5,[],40.726835,-74.000193
1015,8O3tKwRgrNcXyvf_S8M2yQ,Gotan - Midtown,gotan-midtown-new-york-2,False,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",468,$$,4.0,"['pickup', 'delivery']",40.7563301,-73.9803317
1016,Sq-1bmvA_jypgubzakledA,Konditori,konditori-new-york-8,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'bagels', 'title': 'Bagels'}]",53,$,4.0,"['pickup', 'delivery']",40.70947,-74.00671
1017,s33YfAM1ScJKccyzqtYtpA,Golden Manna Bakery,golden-manna-bakery-new-york,False,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}]",35,$,3.5,[],40.71458,-73.99754
1018,m-G-0zB7Gqdh9_cOGHeq1w,Pisillo Italian Cafe,pisillo-italian-cafe-new-york-3,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",30,$$,4.5,[],40.710559,-74.007576
1019,36A7jfBYeXfAgfBs_gm1Ng,7-Eleven,7-eleven-new-york-16,False,"[{'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",18,$,4.0,[],40.7370503017223,-73.9841102063656
1020,Yjw3X1AElQmHhxwYHmgKzA,Starbucks,starbucks-new-york-307,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",58,$$,2.0,[],40.737046,-73.996526
1021,raGm1mpC62fTsHxunpV3HA,Starbucks,starbucks-new-york-263,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",52,$$,3.0,[],40.741873,-73.993326
1022,Kt2WCONkYVCKi0RDIknrlg,Clovelly Coffee,clovelly-coffee-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",11,,5.0,[],40.75326,-73.99663
1023,UVMOgtXdJLYpttaZvGYL9g,Nespresso Boutique,nespresso-boutique-new-york-6,False,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",224,$$,3.5,[],40.72441,-73.998623
1024,-__YENukvtf_chmLOUba2w,Pret A Manger,pret-a-manger-new-york-39,False,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",52,$,4.0,[],40.756252,-73.98204
1025,Kfwpnk9RonrZWj58dTNAZQ,Pret A Manger,pret-a-manger-new-york-70,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",68,$,3.5,"['pickup', 'delivery']",40.753989,-73.984976
1026,chLhbhg91BAxxxYUdcHmFA,Starbucks,starbucks-new-york-428,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",136,$$,2.5,[],40.7193246,-73.989977
1027,nRsJiG0K7H9YXIWMO2hltg,Le Pain Quotidien,le-pain-quotidien-new-york-131,False,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",151,$$,3.0,"['pickup', 'delivery']",40.732478,-73.996539
1028,FCnh2sIXE5cL9qi3rKu_RQ,Pret a Manger,pret-a-manger-new-york-73,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",31,$,3.5,[],40.7431630554409,-73.9843790978193
1029,OA3VxeqHoLTWMHFC6QWYQA,Pret A Manger,pret-a-manger-new-york-51,False,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",92,$,3.0,[],40.71307,-74.00962
1030,SUnZMrSi-3SKw_hSEMjNQw,U Tea,u-tea-new-york,False,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]",24,,4.5,"['pickup', 'delivery']",40.710478,-74.0077673
1031,TF18eL-pz9xNCIR0Oz2SQA,Starbucks,starbucks-new-york-222,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",34,$$,2.5,[],40.739361,-74.002577
1032,EGjA37WdNntmKRmYGRZ1WQ,TBaar,tbaar-new-york-12,False,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",16,$,4.5,"['pickup', 'delivery']",40.7503,-73.98525
1033,M7CAyV63URpEKr4ShhsSJA,JOE & THE JUICE,joe-and-the-juice-new-york-5,False,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",159,$$,3.0,"['pickup', 'delivery']",40.754825,-73.982846
1034,65VJnrsaHS6NZejxnnu23A,Starbucks,starbucks-new-york-392,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",101,$$,1.5,[],40.729569,-73.996229
1035,FDMlHjXYMorI7KbQq-KaLg,MudCoffee Truck,mudcoffee-truck-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",5,$,4.5,[],40.73362,-74.00279
1036,GdomoHz5DwkS54hISKZZeQ,Matto Espresso,matto-espresso-new-york-21,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}]",12,,5.0,[],40.75153,-73.98379
1037,jj9BgHf4P5EniTDSfvyclQ,Starbucks,starbucks-new-york-335,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",71,$$,3.0,[],40.7489882558304,-73.99236373
1038,0Ao9422D82WgsiUbr_t_Qg,McDonald's,mcdonalds-new-york-104,False,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",60,$,2.0,['delivery'],40.729197,-73.993408
1039,hm3WCg3YFGPG-rEAMxpBGg,Pret A Manger,pret-a-manger-new-york-47,False,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",79,$,3.5,"['pickup', 'delivery']",40.71018,-74.01004
1040,Knpt1GS0RJW04Q89Tut_Lw,Zibetto Espresso Bar,zibetto-espresso-bar-new-york-7,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",8,$$,5.0,"['pickup', 'delivery']",40.745976,-73.981914
1041,YmmPh82J50V41fOfalR0sA,Pret A Manger,pret-a-manger-new-york-11,False,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",67,$,3.5,[],40.754104,-73.988868
1042,cZtBqsdejvZPrz9XEy9GQw,Creme,creme-new-york-2,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",10,,4.5,[],40.7158,-73.9898
1043,7L3n9TocU4VqaBdDXOBm4A,Finn’s Bagels,finn-s-bagels-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",59,,3.5,"['pickup', 'delivery']",40.75637,-73.99807
1044,8M-V3CdbywU1pXIhaROIoQ,Gregorys Coffee,gregorys-coffee-new-york-36,False,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",7,,5.0,"['pickup', 'delivery']",40.74503,-73.99165
1045,3EDRLmmA7NEyBAQ86uDzfA,Starbucks,starbucks-new-york-152,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",58,$$,3.0,[],40.733037,-73.980964
1046,rYl_R-UILYqA6vYsbNwLsg,Joe Coffee Company,joe-coffee-company-new-york-14,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",23,$$,4.0,[],40.7126284147746,-74.0128198486877
1047,cpgRcPqnEqM7W6ni95oqWg,Kaffe 1668,kaffe-1668-new-york-4,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",32,$$,4.0,[],40.7552287,-73.9801437
1048,wNG7nfVEqPPTiQwQ3uIXjA,JOE & THE JUICE,joe-and-the-juice-new-york-9,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'cafes', 'title': 'Cafes'}]",131,$,3.0,[],40.7127629242971,-74.0134200453758
1049,9c5c9IbLcTEOwlcilvle-A,Starbucks,starbucks-new-york-464,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",37,$,3.5,[],40.750231,-74.004019
1050,KFqEO3Z4UjG8IdQAd3wc0A,Dunkin',dunkin-new-york-84,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'donuts', 'title': 'Donuts'}]",26,$,2.5,['delivery'],40.737773,-73.99635
1051,N_s7QSOCtj1AUv7SJb9dtQ,Champion Coffee,champion-coffee-new-york-4,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",17,$$,4.5,[],40.75479,-73.99396
1052,KGeGXplRELQAoL3AWDdX4A,Starbucks,starbucks-new-york-278,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",106,$$,2.5,[],40.718252,-73.999961
1053,RDxA8WL7wdHiM5YimUQ_XQ,Now or Never,now-or-never-new-york-3,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",8,,5.0,[],40.72295,-74.00456
1054,LTx8jkXzTTqZRMOIEQ0lmw,Think Coffee,think-coffee-new-york-15,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",51,$,3.0,[],40.7168907694292,-74.0037190531662
1055,advFGhc51IrSwkAzK-QlTg,McDonald's,mcdonalds-new-york-150,False,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",70,$,1.5,['delivery'],40.730804,-74.001076
1056,bCNUrWXHB96NFcCgODGd9Q,Starbucks,starbucks-new-york-446,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",47,$$,2.5,[],40.738003,-73.988502
1057,7N9-NBlUEVll97PrSFYv-Q,Starbucks,starbucks-new-york-181,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",55,$$,3.0,[],40.743839,-73.988846
1058,wE3_AwZoZ0ZXbngBH1xRrg,Starbucks,starbucks-new-york-294,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",53,$,3.0,[],40.718247,-74.007305
1059,01cAFjVfryumdxZCs-QG-A,Starbucks,starbucks-new-york-215,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",44,$,3.0,[],40.718887,-74.002524
1060,uo95mBuMeEkCqF12KnQiGw,Gregorys Coffee,gregorys-coffee-new-york-2,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",331,$$,4.0,"['pickup', 'delivery']",40.7558601,-73.9828599
1061,v7ZkDFgrZ6jFIFKZZPNMkw,Pret A Manger,pret-a-manger-new-york-66,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",12,$$,4.5,[],40.748169,-73.993195
1062,ueW1VAYAN95SfmxDwt4K3w,Starbucks,starbucks-new-york-445,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",58,$$,2.5,[],40.740194,-73.9867735
1063,_u0t3FLefbCwsB6LupJj4g,Le Cafe Coffee,le-cafe-coffee-new-york-10,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",12,$,4.5,"['pickup', 'delivery']",40.74332,-73.98369
1064,BeXF0aM0zkJnfLe9rZV0LQ,Starbucks,starbucks-new-york-447,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",52,$$,3.0,[],40.749023,-73.982242
1065,Aa934EMuqCdEV86faZG-0A,Starbucks,starbucks-new-york-306,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",54,$$,3.0,[],40.746639,-73.980869
1066,Frk0bX-y3R94lPIx7CzLmA,Le Pain Quotidien,le-pain-quotidien-new-york-130,False,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",111,$$,3.5,"['pickup', 'delivery']",40.7262963043055,-73.9950723946094
1067,xVzRouEsAICjEV0-EBrTUw,Olive's,olives-new-york-4,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bagels', 'title': 'Bagels'}]",72,$$,3.0,[],40.7130540421177,-74.015492820832
1068,OwPRtT-Xu5uc2bAfIy6NWw,Joe Coffee Company,joe-coffee-company-new-york-4,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",164,$$,4.0,[],40.7469020720739,-74.0016702997605
1069,p4EQbVuLddcTrgw_K8n8OA,McDonald's,mcdonalds-new-york-139,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",48,$,2.5,['delivery'],40.740654,-73.987856
1070,JQI9jo2g_OIxkMIumpMtXQ,Le Pain Quotidien,le-pain-quotidien-new-york-158,False,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",233,$$,3.5,"['pickup', 'delivery']",40.7215006,-74.001552192625
1071,GIwCAjEyl9xn4bURo8edGw,7-Eleven,7-eleven-new-york-47,False,"[{'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",21,$,3.0,[],40.7310104,-74.0007935
1072,j45W-e_Y4YGJxRxjI1CoCQ,Starbucks,starbucks-new-york-180,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",34,$,3.0,[],40.724759,-73.987611
1073,i6VGmpA_5BF20eb_tdu_qA,Starbucks,starbucks-new-york-362,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",51,$$,2.5,[],40.7411261,-74.001302
1074,XsKbYBMMccwhBT5wVfyf3g,Pura Vita Super,pura-vita-super-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'gelato', 'title': 'Gelato'}]",6,,5.0,"['pickup', 'delivery']",40.744062,-73.996408
1075,awAViLtjfsAhP4xXR05iTA,Starbucks,starbucks-new-york-451,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",36,$$,3.5,[],40.749181,-73.990603
1076,8wQQh-q6YBecqQc4HLm-iQ,Pret A Manger,pret-a-manger-new-york-26,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",43,$,3.5,[],40.752311,-73.985572
1077,lb14G-jyqSm7zCKKFTiIog,Starbucks,starbucks-new-york-562,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",89,$$,2.0,[],40.725774,-74.005558
1078,VO-R35mFngKhkyHD1nHAaw,Frame Gourmet Eatery,frame-gourmet-eatery-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",81,$$,3.0,"['pickup', 'delivery']",40.753044128418,-73.9981384277344
1079,jSUBj_Mprb9Ivb_PaKsYfg,7-Eleven,7-eleven-new-york-3,False,"[{'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",34,$,3.0,[],40.7401760601364,-73.9859204532733
1080,FPD5GmvFphTfCnuGZfgVhQ,Starbucks,starbucks-new-york-173,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",37,$,2.5,[],40.733792,-73.986584
1081,_FwUSTdbmZEMF4Xld29SgA,Bluestone Lane,bluestone-lane-new-york-17,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",136,$$,4.5,[],40.75257,-73.98789
1082,dnhEMFIYnkF0ke5oWv9hMg,BAMBU,bambu-new-york,False,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",6,,5.0,[],40.71697,-73.99471
1083,GmO-vuYIlKO8MexarMmlUA,Sawada Coffee,sawada-coffee-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",33,$$,5.0,[],40.718047375177,-74.001948203275
1084,xOPr_pXoU5hn1BkEl3hofQ,Le Pain Quotidien,le-pain-quotidien-new-york-152,False,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",147,$$,3.0,"['pickup', 'delivery']",40.7408976,-73.9984063
1085,ZDig3Cu-e90tGMIClb3xeg,Dunkin',dunkin-new-york-166,False,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",48,$,3.0,['delivery'],40.74671,-73.98605
1086,YV0VaJgV2zotzI7XNUaMCQ,McDonald's,mcdonalds-new-york-100,False,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",78,$,2.5,['delivery'],40.71852,-74.00115
1087,56xmEk-5aTHwBiPyQTzMKA,Dreamers Coffee House,dreamers-coffee-house-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",7,,5.0,"['pickup', 'delivery']",40.712736,-73.995257
1088,-QyG_8hAE0osQ1oTMYffnw,Dunkin',dunkin-new-york-9,False,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",16,$,3.0,['delivery'],40.733692,-73.999138
1089,gNIDL9CdrsRCD1sJQcSCag,Bluestone Lane,bluestone-lane-new-york-32,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",8,,4.5,"['pickup', 'delivery']",40.72066,-73.99468
1090,dcq8eCG7HpYcmtI0M8mtuw,Guy & Gallard,guy-and-gallard-new-york-7,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",105,$,2.5,"['pickup', 'delivery']",40.74633,-73.98032
1091,j6nTfbYavGVsJKxz6bte6w,Starbucks,starbucks-new-york-214,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",56,$,3.5,[],40.71018,-74.00799
1092,geBcrXRoKB_cla6SdCyVcQ,787 Coffee,787-coffee-new-york-4,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'empanadas', 'title': 'Empanadas'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",6,,4.5,"['pickup', 'delivery']",40.72738,-73.98878
1093,gPKHZpX6sfTslBQfDgvCVg,Starbucks,starbucks-new-york-119,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",44,$$,3.0,[],40.7449852,-73.986826
1094,Xh9s9vtU14P0n3xfGjSVfQ,Starbucks,starbucks-new-york-554,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",30,$,3.0,[],40.7430196645682,-74.0003835105504
1095,OSKlFeDJUazN2RPTM9-OtA,Abingdon Market,abingdon-market-new-york,False,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",8,$$$,4.0,[],40.736930847168,-74.0053100585938
1096,0IOMQtfS3T9O8HZGBLqcIQ,Starbucks,starbucks-new-york-144,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",128,$$,2.5,[],40.752687,-73.992859
1097,mt9hff36EeDwz_Nf3k6ryQ,Café by Shiki NYC,café-by-shiki-nyc-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",5,,5.0,[],40.722205,-74.002475
1098,ptxooaAssq6m15RTV7kPdg,Starbucks,starbucks-new-york-535,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",96,$$,2.5,[],40.7484799,-73.98511
1099,ghunh2-qsr73ZYUEMuVXaA,Starbucks,starbucks-new-york-303,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",48,$$,2.5,[],40.744294,-73.995276
1100,ZJBXwHmWFkrB4gd3447KuQ,Starbucks,starbucks-new-york-204,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",129,$$,2.5,[],40.755344,-73.990935
1101,ToMIQROiXlp56wUStWvG0A,Chillhouse Cafe,chillhouse-cafe-new-york,False,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",18,$,3.5,[],40.72075,-73.9875
1102,n5ZlKLaSrgwwj_ztHEfyow,Think Coffee,think-coffee-new-york-16,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",13,$$,4.0,[],40.721248,-74.000507
1103,u3DShnHnbCCe2LytZj4yWw,Rapha - New York,rapha-new-york-new-york,False,"[{'alias': 'sportswear', 'title': 'Sports Wear'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bikes', 'title': 'Bikes'}]",29,$$$,4.0,[],40.72613,-74.00113
1104,d_-5wTKDIEP6QwTaDfHCKA,GrandLo Cafe,grandlo-cafe-new-york-3,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",46,,4.5,[],40.7168074,-73.9854576
1105,FwUsZei8r9hqM1zEq9bD7A,Gregorys Coffee,gregorys-coffee-new-york-22,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",46,$$,4.0,"['pickup', 'delivery']",40.72689,-73.99575
1106,gnlyXfYGy7F68GPnaUMDwg,Tianti Books,tianti-books-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bookstores', 'title': 'Bookstores'}]",135,$$,4.0,[],40.753943,-73.992609
1107,JUKtz0kO1H_sx4ANq2byrQ,Dunkin',dunkin-new-york-174,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'donuts', 'title': 'Donuts'}]",26,$,2.0,['delivery'],40.72943833,-73.99852833
1108,oZc1d9lq7k2tZItbUcfBKA,Peddler,peddler-new-york-4,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",4,,5.0,[],40.74154,-73.98957
1109,TRPh8_4PQLuIhobGTBWlrg,Dunkin',dunkin-new-york-136,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'donuts', 'title': 'Donuts'}]",19,$,2.5,['delivery'],40.73365,-74.00316
1110,KZdEZBwNuDFP0p9S-ji1cw,Oliver Coffee,oliver-coffee-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",27,$,3.5,[],40.71302,-73.9980951
1111,IDwqvOPp-xRPHQAlxO4GhQ,Starbucks,starbucks-new-york-151,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",51,$,2.5,[],40.74358531076,-73.992076
