id,name,alias,is_closed,categories,review_count,price,rating,transactions,latitude,longitude
aiELyvL3nWrI8WJb2lUniw,Padoca Bakery,padoca-bakery-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",287,$,4.0,"['delivery', 'pickup']",40.7654836,-73.9581354
Kq6WMwG2kYrYpFF62TiY3A,Cafe Noi,cafe-noi-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",398,$$,4.0,"['delivery', 'pickup']",40.77168,-73.95649
DCiEo7qucPaEj7Gtdj1U9A,Sant Ambroeus,sant-ambroeus-new-york,False,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",388,$$$,4.0,"['delivery', 'pickup']",40.77541,-73.96297
asW_ljefQQam9zjc9ZQaMw,Oslo Coffee Roasters,oslo-coffee-roasters-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'cafes', 'title': 'Cafes'}]",247,$,4.0,[],40.76914,-73.95371999999998
ls3bzxgeffEZmZpEVijG-Q,Le Reveil Coffee,le-reveil-coffee-new-york-3,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'gelato', 'title': 'Gelato'}]",135,$,4.0,"['delivery', 'pickup']",40.76716,-73.95922
OMHH97xIajGoCK_G-X3x_Q,The Coffee Inn,the-coffee-inn-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",157,$,4.0,[],40.7668045,-73.95653
_NS1hEZ0LPwaTG4R6jxgnw,Cafe Sabarsky,cafe-sabarsky-new-york-4,False,"[{'alias': 'german', 'title': 'German'}, {'alias': 'austrian', 'title': 'Austrian'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",498,$$,4.0,[],40.7813294606411,-73.96036863327029
xGQ26ijvBi9DKVVG7DQOlA,Le Moulin a Cafe,le-moulin-a-cafe-new-york,False,"[{'alias': 'french', 'title': 'French'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",331,$$,4.0,"['delivery', 'pickup']",40.7698415,-73.9519402
4w4O7B0zMnEBzCha36lMPg,HARBS - Upper East Side,harbs-upper-east-side-new-york-2,False,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",263,$$,4.0,[],40.7738299,-73.95802990000001
vOitNGIQx7vEDgRT1W0JCQ,Hutch & Waldo,hutch-and-waldo-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",192,$$,4.0,"['delivery', 'pickup']",40.77485,-73.95428000000003
TAaRBwJw2fMXaQ_2mO-0Mg,Matto Espresso,matto-espresso-new-york-17,False,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",71,$,4.5,"['delivery', 'pickup']",40.7654799,-73.95806999999998
iG6_dHAJcnz9-0CLjceHWQ,Kung Fu Tea,kung-fu-tea-new-york-17,False,"[{'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",106,$,4.0,[],40.764001,-73.95910400000002
7gbWC5D0y0ZTUF-WDLwuYw,Bluestone Lane,bluestone-lane-new-york-7,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",502,$$,4.0,"['delivery', 'pickup']",40.7837603758071,-73.9585503779793
UGECJrPSWy0n7PXykBBWAQ,Two Little Red Hens,two-little-red-hens-new-york-4,False,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",2588,$$,4.5,[],40.777528,-73.9517869
wzAMmlC32y2YMEu0u0bnsQ,Inès,inès-new-york-2,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'salad', 'title': 'Salad'}]",91,$$,4.5,[],40.768889,-73.954077
EO1zP_tunYXKHYx-Xnqbeg,Joe Coffee Company,joe-coffee-company-new-york-5,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]",372,$,4.0,[],40.785767946281396,-73.9729782294477
iyuZRb2jCnlj-ddYoX44dw,Sweetleaf,sweetleaf-long-island-city-3,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}]",477,$$,4.0,[],40.7432877579923,-73.9516040481087
MSyBQgLziCO6jGypzoBDxA,Cafe Bleriot XI,cafe-bleriot-xi-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",69,$$,5.0,[],40.77632,-73.95433
-9FguycQCvs63l8PJ0QmfQ,Ateaz Organic Coffee & Tea Upper East Side,ateaz-organic-coffee-and-tea-upper-east-side-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'organic_stores', 'title': 'Organic Stores'}, {'alias': 'cafes', 'title': 'Cafes'}]",73,$,4.5,"['pickup', 'delivery']",40.775186,-73.9538946
qhQAbGV6zJgv_fuAvbXcMA,Van Leeuwen Ice Cream,van-leeuwen-ice-cream-new-york-24,False,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",97,$$,4.5,"['pickup', 'delivery']",40.7770157517646,-73.9525737985969
H3Ie1yEYfFNvfnMNVae-lQ,Gregorys Coffee,gregorys-coffee-new-york-21,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",94,$,3.5,['delivery'],40.7656599,-73.95779
k1zrPPGGMQdlHopP3MnxrQ,Storico,storico-new-york,False,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",201,$$$,4.0,[],40.779469,-73.973975
W4UAL78mPBHTdi8G_te9Ew,Bonjour Crepes & Wine,bonjour-crepes-and-wine-new-york,False,"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",218,$$,3.5,"['pickup', 'delivery']",40.77557687,-73.953696
LGfdxj7CS85_5JlIHumMCQ,Handcraft Coffee,handcraft-coffee-new-york-2,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",111,$$,4.0,[],40.7735994228244,-73.959483004568
QustWvqkwp-L5fEjOHV7AA,Beanocchio Cafe,beanocchio-cafe-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",162,$,4.0,"['pickup', 'delivery']",40.76941,-73.95229
w6B2Hp28yHyqIsjkKkwizQ,JJ Brown Cup,jj-brown-cup-new-york,False,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",123,$,4.0,[],40.77958,-73.95085999999998
